commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Seuzach,152.0,20.1,2.0,"Polopony  78, Europäisches Sportpferd Schweiz  9, Pony Schweiz  8, Europäisches Sportpferd Deutschland  7, Criollo  6, Vollblut diverse Herkunft  6",
Zeneggen,14.0,1.9,4.7,Esel Rasse unbekannt  10,
Ried bei Kerzers,24.0,3.2,2.0,"Freiberger  7, Shetland Pony  6, Europäisches Sportpferd Schweiz  5",
Büsserach,14.0,1.9,0.6,Freiberger  6,
Obfelden,75.0,9.9,1.3,"Islandpferd  22, Europäisches Sportpferd Deutschland  18, Europäisches Sportpferd Schweiz  7, Freiberger  7, Europäisches Sportpferd Irland  5",
Uznach,18.0,2.4,0.3,,
Richterswil,72.0,9.6,0.5,"Freiberger  18, Europäisches Sportpferd Deutschland  9, Esel Rasse unbekannt  6, Shetland Pony  5",
Thierachern,73.0,9.7,2.9,"Europäisches Sportpferd Schweiz  19, Freiberger  16, Europäisches Sportpferd Deutschland  10, Pura raza española  5",
Burgistein,60.0,8.0,5.5,"American Miniature Horse  13, Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  6, Freiberger  5, Haflinger  5",
Hofstetten-Flüh,18.0,2.4,0.6,Europäisches Sportpferd Schweiz  5,
Soyhières,,,,,
Wiedlisbach,30.0,4.0,1.3,"Europäisches Sportpferd Schweiz  8, Shetland Pony  6",
Mauren,0.0,0.0,0.0,,
Le Châtelard,12.0,1.6,3.4,Freiberger  11,
Heiden,55.0,7.4,1.3,"Freiberger  10, Pony Schweiz  7, Shetland Pony  6, Esel Rasse unbekannt  5, Haflinger  5",
Collina d'Oro,25.0,4.1,0.5,"Araber  15, Esel Rasse unbekannt  8",
Cologny,16.0,4.4,0.3,Pony Schweiz  6,
Bonstetten,32.0,4.3,0.6,"Esel Rasse unbekannt  9, Shetland Pony  8",
Erschwil,6.0,0.8,0.6,,
Böttstein,32.0,4.3,0.8,Esel Rasse unbekannt  5,
Lengnau (BE),44.0,5.9,0.8,"Europäisches Sportpferd Schweiz  10, Freiberger  7",
Aesch (BL),52.0,7.0,0.5,"Freiberger  16, Shetland Pony  7",
Felben-Wellhausen,11.0,1.5,0.4,,
Ruggell,0.0,0.0,0.0,,
Fey,72.0,9.8,9.6,"Freiberger  13, Europäisches Sportpferd Schweiz  10, Shetland Pony  8, Europäisches Sportpferd Deutschland  5",
Bretzwil,81.0,11.1,10.9,"Freiberger  24, Europäisches Sportpferd Schweiz  10, Araber  6, Europäisches Sportpferd Deutschland  6, Quarter Horse  5",
Rechthalten,35.0,4.8,3.2,"Freiberger  10, Esel Rasse unbekannt  5",
Lauwil,14.0,1.9,4.5,"Freiberger  8, Esel Rasse unbekannt  5",
Ehrendingen,43.0,5.9,0.9,"Shetland Pony  8, Esel Rasse unbekannt  7, Islandpferd  7, Freiberger  6",
Mönchaltorf,61.0,8.0,1.5,"Islandpferd  12, Shetland Pony  8, Europäisches Sportpferd Deutschland  5",
Niedermuhlern,43.0,5.9,8.4,"Freiberger  23, Europäisches Sportpferd Schweiz  7",
Schlossrued,51.0,7.0,6.2,"Freiberger  15, Shetland Pony  9, Europäisches Sportpferd Schweiz  5",
Corminboeuf,107.0,14.8,3.8,"Pony Schweiz  37, Europäisches Sportpferd Frankreich  18, Europäisches Sportpferd Schweiz  15, Europäisches Sportpferd Deutschland  5",
Mauensee,33.0,4.6,2.2,"Freiberger  6, Shetland Pony  5, Welsh Pony  5",
Münchenstein,46.0,6.4,0.4,Islandpferd  10,
Urtenen-Schönbühl,43.0,6.0,0.7,"Europäisches Sportpferd Schweiz  13, Araber  8, Europäisches Sportpferd Deutschland  7",
Oltingen,56.0,7.8,11.1,"Freiberger  16, Europäisches Sportpferd Schweiz  10, Pony Schweiz  5",
Champoz,45.0,6.3,25.9,"Europäisches Sportpferd Schweiz  18, Freiberger  10",
Schlierbach,44.0,6.1,4.8,"Europäisches Sportpferd Schweiz  15, Europäisches Sportpferd Deutschland  6, Freiberger  6",
Schnottwil,17.0,2.4,1.5,Esel Rasse unbekannt  5,
Oberentfelden,32.0,4.5,0.4,"Berber  7, Europäisches Sportpferd Schweiz  5",
Riedholz,20.0,2.8,0.9,Shetland Pony  7,
Otelfingen,40.0,5.6,1.4,"Pony Schweiz  13, Islandpferd  6, Shetland Pony  5",
Neuendorf,33.0,4.6,1.4,"Europäisches Sportpferd Deutschland  11, Europäisches Sportpferd Schweiz  8",
Untereggen,42.0,5.9,4.1,"Welsh Pony  9, Shetland Pony  8, Pony Schweiz  7",
Cuarnens,9.0,1.3,1.7,,
Gächlingen,47.0,6.6,5.2,"Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Schweiz  7",
Blauen,18.0,2.5,2.6,Europäisches Sportpferd Deutschland  5,
Wegenstetten,54.0,7.6,5.2,"Freiberger  8, Europäisches Sportpferd Schweiz  5, Lusitano  5, Quarter Horse  5",
Tegerfelden,12.0,1.7,1.0,,
Gletterens,8.0,3.1,0.7,,
Tobel-Tägerschen,34.0,4.8,2.1,"Freiberger  13, Europäisches Sportpferd Schweiz  7",
Onnens (VD),,,,,
Rorschacherberg,17.0,2.4,0.2,Esel Rasse unbekannt  5,
Uerkheim,64.0,9.0,4.8,"Europäisches Sportpferd Schweiz  13, Shetland Pony  11, Europäisches Sportpferd Deutschland  9, Tinker  6",
Villars-le-Terroir,56.0,7.9,4.4,"Traber  11, Europäisches Sportpferd Schweiz  8, Araber  6",
Froideville,17.0,2.4,0.6,,
Eiken,7.0,1.0,0.3,,
Wengi,49.0,6.9,7.8,"Freiberger  9, Araber  6, Europäisches Sportpferd Schweiz  6",
Dinhard,57.0,8.1,3.3,"Europäisches Sportpferd Schweiz  13, Freiberger  11, Europäisches Sportpferd Deutschland  10",
Schwanden bei Brienz,,,,,
Les Enfers,26.0,3.7,17.4,"Europäisches Sportpferd Schweiz  8, Esel Rasse unbekannt  5, Freiberger  5, Shetland Pony  5",
Schupfart,18.0,2.6,2.2,,
Hellikon,44.0,6.2,5.6,"Europäisches Sportpferd Schweiz  10, Islandpferd  8",
Hildisrieden,35.0,5.0,1.4,Shetland Pony  7,
St. Silvester,37.0,5.3,3.9,"Freiberger  13, Esel Rasse unbekannt  5",
Les Clées,,,,,
Gsteigwiler,7.0,1.0,1.7,,
Muhen,53.0,7.5,1.3,"Islandpferd  15, Schwarzwälder Fuchs  6, Shetland Pony  6, Europäisches Sportpferd Deutschland  5, Freiberger  5",
Romont (BE),30.0,4.3,14.9,"Freiberger  6, Pony Schweiz  5",
Berg am Irchel,50.0,7.1,8.4,"Europäisches Sportpferd Deutschland  14, Europäisches Sportpferd Schweiz  5, Vollblut diverse Herkunft  5",
Walzenhausen,24.0,3.4,1.2,Esel Rasse unbekannt  6,
Adligenswil,17.0,2.4,0.3,,
Romainmôtier-Envy,18.0,2.6,3.4,Freiberger  5,
Reinach (BL),21.0,3.0,0.1,Shetland Pony  5,
Wangen bei Olten,8.0,1.1,0.2,,
La Sonnaz,172.0,24.7,13.9,"Europäisches Sportpferd Deutschland  21, Europäisches Sportpferd Holland  21, Europäisches Sportpferd Belgien  20, Europäisches Sportpferd Schweiz  20, Europäisches Sportpferd Frankreich  19",
Walperswil,19.0,2.7,1.8,Freiberger  6,
Meinier,62.0,8.9,2.9,"Europäisches Sportpferd Schweiz  10, Europäisches Sportpferd Frankreich  9, Pura raza española  6, Freiberger  5",
Wintersingen,53.0,7.6,8.3,"Shetland Pony  12, Europäisches Sportpferd Schweiz  7, Europäisches Sportpferd Deutschland  5, Pony Schweiz  5",
Essertines-sur-Rolle,98.0,14.1,13.2,"Fjordpferd  17, Araber  11, Freiberger  10, Europäisches Sportpferd Schweiz  9, Shetland Pony  8",
Egerkingen,13.0,1.9,0.3,Esel Rasse unbekannt  8,
Gordola,11.0,1.6,0.2,,
Doppleschwand,17.0,2.4,2.1,Freiberger  10,
Wolfhalden,30.0,4.3,1.6,"Esel Rasse unbekannt  7, Freiberger  6",
Ormalingen,35.0,5.1,1.5,"Freiberger  6, Europäisches Sportpferd Schweiz  5",
Grosshöchstetten,50.0,7.2,1.2,"Europäisches Sportpferd Schweiz  11, Europäisches Sportpferd Deutschland  10, Esel Rasse unbekannt  6, Freiberger  6",
Koppigen,62.0,8.9,2.9,"Islandpferd  23, Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  5",
Arlesheim,11.0,1.6,0.1,,
Därligen,6.0,0.9,1.4,,
Döttingen,6.0,0.9,0.1,Islandpferd  5,
Steinerberg,30.0,4.3,3.1,Esel Rasse unbekannt  28,
Rubigen,88.0,12.7,3.0,"Freiberger  50, Europäisches Sportpferd Schweiz  8, Quarter Horse  6, Europäisches Sportpferd Deutschland  5",
Sagogn,65.0,9.4,8.8,"Islandpferd  23, Freiberger  9, Haflinger  6, Shetland Pony  5",
Sorvilier,6.0,0.9,2.1,,
Collex-Bossy,210.0,30.5,12.5,"Europäisches Sportpferd Frankreich  40, Europäisches Sportpferd Schweiz  22, Pony Schweiz  19, Europäisches Sportpferd Deutschland  17, Freiberger  12",
Bottens,86.0,12.5,6.5,"Europäisches Sportpferd Schweiz  20, Europäisches Sportpferd Deutschland  11, Europäisches Sportpferd Frankreich  9, Freiberger  8, Pony Schweiz  5",
Wolfwil,72.0,10.5,3.0,"Freiberger  21, Shetland Pony  6, Europäisches Sportpferd Schweiz  5",
Zeihen,83.0,12.1,7.1,"Europäisches Sportpferd Schweiz  25, Freiberger  17, Shetland Pony  6",
Meisterschwanden,51.0,12.0,1.7,"Freiberger  8, Quarter Horse  6, Europäisches Sportpferd Schweiz  5, Shetland Pony  5, Welsh Pony  5",
St. Margrethen,22.0,3.2,0.4,Shetland Pony  5,
Zunzgen,14.0,2.0,0.5,Europäisches Sportpferd Schweiz  7,
Niederweningen,6.0,0.9,0.2,,
Vullierens,,,,,
Löhningen,40.0,5.9,2.7,"Europäisches Sportpferd Schweiz  11, Europäisches Sportpferd Deutschland  7, Shetland Pony  6",
Wald (AR),62.0,9.1,7.0,"Esel Rasse unbekannt  13, Araber  8, Europäisches Sportpferd Deutschland  8, Europäisches Sportpferd Schweiz  8",
Thusis,67.0,4.0,2.0,"Freiberger  12, Pottok Pony  10, Europäisches Sportpferd Schweiz  8, Pony Schweiz  8",
Unterlangenegg,81.0,11.9,8.0,"Esel Rasse unbekannt  16, Europäisches Sportpferd Schweiz  15, Freiberger  11, Shetland Pony  8, Pura raza española  5",
Breitenbach,71.0,10.4,1.8,"Freiberger  26, Araber  7, Haflinger  7, Europäisches Sportpferd Schweiz  5",
Corcelles (BE),56.0,8.2,27.9,"Araber  15, Freiberger  6",
La Neuveville,0.0,0.0,0.0,,
Altbüron,21.0,3.1,2.1,"Europäisches Sportpferd Schweiz  6, Freiberger  6",
Dittingen,6.0,0.9,0.8,,
Waldstatt,,,,,
Corsier-sur-Vevey,86.0,12.8,2.5,"Pony Schweiz  13, Freiberger  11, Connemara Pony  9, Quarter Horse  9, Shetland Pony  9",
Altnau,19.0,2.8,0.8,,
Oberwil bei Büren,20.0,3.0,2.3,Freiberger  7,
La Chaux (Cossonay),9.0,1.3,2.3,,
Andelfingen,0.0,0.0,0.0,,
Rehetobel,17.0,2.5,1.0,Shetland Pony  11,
Klingnau,69.0,10.3,1.9,"Europäisches Sportpferd Schweiz  21, Europäisches Sportpferd Deutschland  11, Freiberger  5, Shetland Pony  5",
Fahrni,73.0,10.9,9.0,"Freiberger  36, Europäisches Sportpferd Schweiz  7, Esel Rasse unbekannt  6",
Roggenburg,16.0,2.4,5.9,Freiberger  10,
Moiry,29.0,4.4,9.3,"Freiberger  7, Pura raza española  5",
Echallens,115.0,17.3,2.0,"Europäisches Sportpferd Schweiz  19, Pony Schweiz  17, Traber  12, Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Frankreich  6, Europäisches Sportpferd Irland  6, Freiberger  6",
Linescio,,,,,
Mies,53.0,15.3,2.4,"Polopony  41, Esel Rasse unbekannt  8",
Suchy,24.0,3.6,3.7,Freiberger  9,
Massongex,18.0,2.7,0.9,Esel Rasse unbekannt  5,
Vulliens,43.0,6.5,6.9,"Freiberger  14, Europäisches Sportpferd Schweiz  5",
Brüttelen,43.0,6.5,7.4,Europäisches Sportpferd Schweiz  13,
Möriken-Wildegg,19.0,2.9,0.4,"Esel Rasse unbekannt  5, Shetland Pony  5",
Brütten,29.0,4.4,1.4,Shetland Pony  10,
Schlieren,23.0,3.5,0.1,Islandpferd  13,
Mathod,11.0,1.7,1.7,Esel Rasse unbekannt  7,
Eschert,24.0,3.6,6.4,Freiberger  12,
Grossdietwil,54.0,5.3,6.3,"Freiberger  14, Shetland Pony  7",
Cronay,57.0,8.7,14.4,"Europäisches Sportpferd Schweiz  31, Pony Schweiz  13",
Adlikon,0.0,0.0,0.0,,
Alchenstorf,25.0,3.8,4.3,Europäisches Sportpferd Schweiz  7,
Salenstein,11.0,1.7,0.8,,
Sant'Antonino,59.0,9.0,2.3,"Esel Rasse unbekannt  16, Europäisches Sportpferd Schweiz  6, American Miniature Horse  5",
Bennwil,39.0,6.0,5.8,"Europäisches Sportpferd Schweiz  9, Europäisches Sportpferd Deutschland  7, Freiberger  7",
Hedingen,,,,,
Commugny,10.0,1.5,0.3,,
Wollerau,46.0,7.3,0.6,"Europäisches Sportpferd Deutschland  15, Esel Rasse unbekannt  5, Europäisches Sportpferd Schweiz  5",
Balgach,82.0,12.6,1.7,"Europäisches Sportpferd Deutschland  19, Europäisches Sportpferd Schweiz  11, Freiberger  9, Quarter Horse  5",
Homberg,21.0,3.2,4.1,"Esel Rasse unbekannt  6, Freiberger  5",
Rifferswil,43.0,6.6,3.7,"Islandpferd  11, Europäisches Sportpferd Deutschland  5",
Rüti bei Büren,47.0,7.2,5.4,"Europäisches Sportpferd Deutschland  18, Europäisches Sportpferd Schweiz  5, Freiberger  5",
Noble-Contrée,20.0,3.1,0.4,,
Veyrier,7.0,1.1,0.1,,
Bodio,15.0,2.3,1.6,Esel Rasse unbekannt  15,
Geuensee,33.0,5.1,1.1,"Europäisches Sportpferd Schweiz  12, Freiberger  6, Europäisches Sportpferd Irland  5",
Belmont-sur-Yverdon,14.0,2.2,3.5,,
Knonau,28.0,4.3,1.2,Europäisches Sportpferd Frankreich  5,
Rohrbachgraben,36.0,5.6,9.2,"Freiberger  9, Shetland Pony  7, Europäisches Sportpferd Schweiz  6",
Roche (VD),65.0,10.1,3.5,"Europäisches Sportpferd Schweiz  13, Freiberger  7, Europäisches Sportpferd Frankreich  5, Pura raza española  5",
Thalheim an der Thur,39.0,6.1,4.1,"Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Schweiz  6",
Wallisellen,59.0,9.2,0.3,"Europäisches Sportpferd Deutschland  26, Europäisches Sportpferd Schweiz  11",
Bioggio,18.0,2.8,0.7,Esel Rasse unbekannt  15,
Leibstadt,16.0,2.5,1.1,,
Courchapoix,21.0,3.3,4.7,Europäisches Sportpferd Schweiz  8,
Menziken,21.0,3.3,0.3,Shetland Pony  5,
Fällanden,128.0,20.1,1.4,"Islandpferd  18, Shetland Pony  18, Europäisches Sportpferd Deutschland  12, Freiberger  11, Pony Schweiz  7, Sportpony Deutschland  7",
Moosseedorf,63.0,9.9,1.5,"Freiberger  14, Shetland Pony  7, Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Schweiz  6",
Arch,38.0,6.0,2.2,"Europäisches Sportpferd Schweiz  7, Freiberger  6, Shetland Pony  5",
Stettfurt,46.0,7.2,3.8,"Europäisches Sportpferd Schweiz  18, Europäisches Sportpferd Deutschland  8, Freiberger  6",
Bellevue,40.0,9.2,1.2,Europäisches Sportpferd Schweiz  7,
Valeyres-sous-Rances,25.0,3.9,4.1,"Europäisches Sportpferd Schweiz  6, Pura raza española  6",
Nuglar-St. Pantaleon,23.0,3.6,1.5,Quarter Horse  5,
Diessbach bei Büren,73.0,11.5,7.4,"Freiberger  18, Europäisches Sportpferd Schweiz  11, Mangalarga Marchador  9, Esel Rasse unbekannt  8, Shetland Pony  7",
Schafisheim,52.0,8.2,1.7,"Freiberger  9, Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Schweiz  7, Pony Schweiz  5",
Ettingen,27.0,4.3,0.5,Europäisches Sportpferd Schweiz  7,
Servion,13.0,2.1,0.6,Shetland Pony  7,
Châtonnaye,39.0,6.2,4.5,"Europäisches Sportpferd Schweiz  7, Freiberger  5",
Andwil (SG),30.0,4.8,1.5,"Freiberger  10, Europäisches Sportpferd Deutschland  5",
Egliswil,43.0,6.8,2.9,"Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Schweiz  9",
Laufen-Uhwiesen,38.0,6.1,2.1,"Esel Rasse unbekannt  9, Europäisches Sportpferd Deutschland  5, Freiberger  5",
Solothurn,40.0,6.4,0.2,"Freiberger  11, Esel Rasse unbekannt  9, Europäisches Sportpferd Schweiz  5",
Schöftland,23.0,3.7,0.5,,
Subingen,24.0,3.8,0.8,Europäisches Sportpferd Schweiz  9,
Pregny-Chambésy,,,,,
Herznach,,,,,
Büren (SO),24.0,3.9,2.3,"Freiberger  8, Esel Rasse unbekannt  5",
Udligenswil,45.0,7.2,1.9,"Haflinger  13, Europäisches Sportpferd Schweiz  12, Europäisches Sportpferd Deutschland  6",
Eschlikon,44.0,7.1,1.0,"Freiberger  9, Europäisches Sportpferd Schweiz  7, Europäisches Sportpferd Belgien  5, Haflinger  5",
Lotzwil,10.0,1.6,0.4,,
Autigny,66.0,10.6,8.4,"Freiberger  21, Europäisches Sportpferd Schweiz  9, Europäisches Sportpferd Frankreich  5",
Rupperswil,54.0,8.7,1.0,"Freiberger  19, Europäisches Sportpferd Schweiz  16",
Oberdorf (BL),9.0,1.4,0.4,,
Roggliswil,32.0,5.2,4.4,Esel Rasse unbekannt  11,
Brusino Arsizio,0.0,0.0,0.0,,
Courchavon,30.0,4.8,9.6,"Europäisches Sportpferd Schweiz  9, Freiberger  5",
Hochfelden,11.0,1.8,0.5,,
Stabio,52.0,8.5,1.2,"Europäisches Sportpferd Schweiz  9, Freiberger  5",
Niederwil (AG),55.0,8.9,1.9,"Europäisches Sportpferd Deutschland  10, Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  7",
Premier,9.0,1.5,4.1,,
Oetwil am See,114.0,18.7,2.3,"Europäisches Sportpferd Schweiz  21, Europäisches Sportpferd Deutschland  20, Islandpferd  8, Pony Schweiz  8, Esel Rasse unbekannt  7, Freiberger  7",
Hefenhofen,30.0,4.9,2.3,"Europäisches Sportpferd Schweiz  10, Freiberger  6, Shetland Pony  5",
Stein am Rhein,10.0,1.7,0.3,,
Sursee,13.0,2.2,0.1,,
Lyssach,16.0,2.6,1.1,,
Eggerberg,,,,,
Oberhallau,54.0,8.9,12.1,"Freiberger  7, Esel Rasse unbekannt  6, Europäisches Sportpferd Deutschland  5",
Neerach,33.0,5.5,1.0,Freiberger  10,
Dulliken,39.0,6.5,0.8,"Freiberger  9, Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Schweiz  6",
Strengelbach,63.0,10.4,1.3,"Europäisches Sportpferd Schweiz  14, Shetland Pony  12, Europäisches Sportpferd Deutschland  7",
Rickenbach (ZH),41.0,6.8,1.5,"Europäisches Sportpferd Schweiz  15, Europäisches Sportpferd Deutschland  8, Europäisches Sportpferd Holland  6",
Himmelried,130.0,21.6,13.5,"Europäisches Sportpferd Schweiz  72, Europäisches Sportpferd Deutschland  10, Freiberger  9, Europäisches Sportpferd Holland  8, Esel Rasse unbekannt  7",
Hölstein,29.0,4.8,1.1,Europäisches Sportpferd Schweiz  5,
Oberhünigen,30.0,5.0,9.5,"Quarter Horse  9, Shetland Pony  6, Freiberger  5",
Arbon,21.0,3.5,0.1,"Freiberger  7, Europäisches Sportpferd Deutschland  5",
Krattigen,8.0,1.3,0.7,,
Safenwil,22.0,3.7,0.5,Esel Rasse unbekannt  6,
Gempen,30.0,5.0,3.3,Shetland Pony  6,
Schmerikon,9.0,2.2,0.2,,
Ostermundigen,17.0,2.9,0.1,,
Pollegio,28.0,4.7,3.5,"Esel Rasse unbekannt  16, Freiberger  6",
Thurnen,56.0,9.4,2.8,"Freiberger  13, Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  8, Shetland Pony  5",
Bergdietikon,32.0,5.4,1.1,"Shetland Pony  8, Esel Rasse unbekannt  5",
Wenslingen,48.0,8.1,6.9,"Europäisches Sportpferd Schweiz  10, Europäisches Sportpferd Deutschland  9, Freiberger  5",
Ponthaux,58.0,9.8,7.4,"Quarter Horse  13, Araber  7, Freiberger  7, Europäisches Sportpferd Schweiz  5",
Dürrenäsch,25.0,4.2,1.9,Europäisches Sportpferd Deutschland  6,
Remaufens,18.0,3.0,1.5,,
Hettlingen,45.0,7.6,1.5,"Polopony  21, Vollblut diverse Herkunft  7",
Oulens-sous-Echallens,49.0,8.3,7.9,"Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  6, Pony Schweiz  6, Freiberger  5",
Dielsdorf,269.0,45.8,4.5,"Europäisches Sportpferd Deutschland  63, Europäisches Sportpferd Schweiz  60, Vollblut diverse Herkunft  43, Englisches Vollblut  19, Europäisches Sportpferd Holland  16",
Coppet,,,,,
Duggingen,65.0,11.1,4.2,"Freiberger  10, Shetland Pony  10, Cheval de race Camargue  6, Pony Schweiz  5",
Plan-les-Ouates,7.0,1.2,0.1,Esel Rasse unbekannt  7,
Heimenhausen,64.0,11.0,5.6,"Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Schweiz  9, Shetland Pony  8, Esel Rasse unbekannt  7",
Buchs (ZH),82.0,14.0,1.3,"Europäisches Sportpferd Deutschland  24, Europäisches Sportpferd Schweiz  10, Europäisches Sportpferd Holland  7, Europäisches Sportpferd Belgien  6, Freiberger  6, Islandpferd  6",
Avry,18.0,3.1,0.9,,
Gretzenbach,29.0,5.0,1.0,"Traber  7, Esel Rasse unbekannt  6",
Dörflingen,58.0,10.0,5.7,"Europäisches Sportpferd Deutschland  22, Europäisches Sportpferd Schweiz  7, Freiberger  5",
Bister,0.0,0.0,0.0,,
Eclépens,7.0,1.2,0.6,,
Zetzwil,27.0,4.7,2.0,Quarter Horse  6,
Aesch (LU),38.0,8.2,3.0,"Europäisches Sportpferd Frankreich  6, Quarter Horse  6, Europäisches Sportpferd Deutschland  5",
L'Abergement,15.0,2.6,5.9,,
Bitsch,28.0,4.8,2.7,"Esel Rasse unbekannt  7, Araber  5, Shetland Pony  5",
Dornach,14.0,2.4,0.2,Europäisches Sportpferd Schweiz  9,
Bünzen,37.0,6.4,3.3,"Freiberger  7, Islandpferd  5, Pony Schweiz  5",
Trélex,27.0,4.7,1.9,"Europäisches Sportpferd Schweiz  5, Freiberger  5",
Fisibach,40.0,6.9,7.4,Islandpferd  8,
Pailly,18.0,3.1,3.2,,
Beinwil am See,23.0,6.0,0.7,,
Lommiswil,24.0,4.2,1.5,Europäisches Sportpferd Deutschland  7,
Faoug,17.0,4.9,1.9,Freiberger  5,
Meltingen,,,,,
Dully,,,,,
Villnachern,25.0,4.3,1.5,Freiberger  6,
Weesen,11.0,2.0,0.6,Esel Rasse unbekannt  6,
Ecublens (VD),8.0,1.4,0.1,,
Jonen,53.0,9.3,2.4,"Freiberger  32, Europäisches Sportpferd Schweiz  7",
Bleienbach,29.0,5.1,4.0,"Europäisches Sportpferd Schweiz  8, Freiberger  7, Shetland Pony  5",
Ermensee,43.0,7.6,4.2,"Europäisches Sportpferd Schweiz  8, Europäisches Sportpferd Deutschland  5, Freiberger  5",
Burtigny,52.0,9.2,12.9,"Freiberger  9, Europäisches Sportpferd Schweiz  8, Europäisches Sportpferd Frankreich  5, Shetland Pony  5",
Auenstein,7.0,1.2,0.4,,
Schleinikon,70.0,12.3,8.2,"Araber  44, Europäisches Sportpferd Schweiz  5",
Penthéréaz,43.0,7.6,10.3,"Traber  24, Freiberger  13",
Grancy,20.0,3.5,4.9,Europäisches Sportpferd Schweiz  5,
Damphreux,0.0,0.0,0.0,,
Benken (ZH),31.0,5.5,3.6,Freiberger  5,
Gebenstorf,35.0,6.2,0.6,"Freiberger  7, Europäisches Sportpferd Schweiz  6",
Derendingen,15.0,2.7,0.2,Shetland Pony  6,
Berneck,16.0,2.8,0.4,Shetland Pony  5,
Safnern,54.0,9.6,2.8,"Europäisches Sportpferd Schweiz  15, Shetland Pony  6, Haflinger  5",
Pomy,10.0,1.8,1.2,,
Val Mara,8.0,0.7,0.3,,
Tolochenaz,0.0,0.0,0.0,,
Bühler,46.0,8.2,2.5,"Araber  10, Freiberger  9, Shetland Pony  6",
Vernayaz,6.0,1.1,0.3,,
Opfikon,,,,,
Lausen,43.0,7.7,0.8,"Europäisches Sportpferd Deutschland  10, Freiberger  6, Europäisches Sportpferd Schweiz  5",
Schelten,16.0,2.9,41.0,Esel Rasse unbekannt  6,
Dorf,,,,,
Orny,8.0,1.4,1.7,,
Heiligenschwendi,35.0,6.3,4.8,Esel Rasse unbekannt  9,
Mandach,19.0,3.4,5.8,Freiberger  11,
Birrwil,20.0,5.9,1.7,Europäisches Sportpferd Deutschland  6,
Neyruz (FR),59.0,10.7,2.1,"Freiberger  21, Pony Schweiz  13, Europäisches Sportpferd Schweiz  6, Traber  5",
Mühlau,77.0,13.9,6.3,"Islandpferd  56, Shetland Pony  6",
Daillens,6.0,1.1,0.6,,
Lully (FR),64.0,11.6,5.5,"Europäisches Sportpferd Schweiz  16, Pony Schweiz  14, Esel Rasse unbekannt  6",
Mauborget,12.0,2.2,9.4,,
Rüdlingen,18.0,3.3,2.2,,
Siglistorf,6.0,1.1,0.9,,
Pont-la-Ville,15.0,3.4,2.5,,
Siselen,11.0,2.0,1.8,Freiberger  5,
Härkingen,8.0,1.5,0.5,,
Thalwil,13.0,2.4,0.1,,
Crissier,17.0,3.1,0.2,,
Molondin,12.0,2.2,4.8,,
Dietwil,11.0,2.0,0.8,Shetland Pony  5,
Niederbuchsiten,41.0,7.5,3.3,"Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Schweiz  7",
Zumikon,13.0,2.4,0.2,,
Villars-sur-Glâne,21.0,3.8,0.2,Europäisches Sportpferd Belgien  9,
Balm bei Günsberg,27.0,4.9,12.2,"Europäisches Sportpferd Deutschland  11, Europäisches Sportpferd Schweiz  8",
Agiez,,,,,
Münsterlingen,9.0,1.6,0.3,,
Mammern,95.0,17.4,14.0,Islandpferd  95,
Gollion,12.0,2.2,1.2,"Esel Rasse unbekannt  6, Haflinger  6",
Bretonnières,11.0,2.0,4.1,,
Eichberg,53.0,9.7,3.4,"Europäisches Sportpferd Schweiz  11, Freiberger  6, Shetland Pony  6",
Heimberg,38.0,7.0,0.5,"Islandpferd  8, Welsh Pony  7",
Däniken,39.0,7.2,1.3,"Freiberger  9, Haflinger  6, Shetland Pony  6",
Lüscherz,,,,,
Niederhünigen,57.0,10.5,8.7,"Europäisches Sportpferd Schweiz  14, Freiberger  9, Pony Schweiz  6",
Lax,10.0,1.8,3.0,,
Wahlen,30.0,5.5,2.0,"Quarter Horse  6, Shetland Pony  6",
Zäziwil,13.0,2.4,0.8,Esel Rasse unbekannt  5,
Zollikofen,10.0,1.9,0.1,Freiberger  5,
Chancy,55.0,10.2,3.2,"Europäisches Sportpferd Schweiz  10, Europäisches Sportpferd Deutschland  6, Freiberger  6, Pony Schweiz  6",
Vufflens-la-Ville,13.0,2.4,1.0,,
Neuenhof,20.0,3.7,0.2,Islandpferd  12,
Oberrüti,16.0,3.0,1.0,,
Berikon,26.0,4.8,0.5,"Paint horse  8, Freiberger  6",
La Tène,51.0,9.6,1.0,"Lusitano  10, Europäisches Sportpferd Schweiz  8, Freiberger  6, Europäisches Sportpferd Deutschland  5, Europäisches Sportpferd Holland  5",
