commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Salenstein,161.0,24.6,11.4,"European  57, European Shorthair  49, British Shorthair  13, Maine Coon  10, Crossbred  9",
Sant'Antonino,179.0,27.3,7.0,"European  111, European Shorthair  24, Maine Coon  12, Ragdoll  7, Siberian  5",
Bennwil,112.0,17.2,16.6,"European  67, European Shorthair  21, Bengal  5, Exotic Shorthair  5",
Hedingen,443.0,67.8,11.7,"European Shorthair  160, European  144, Crossbred  39, British Shorthair  26, Maine Coon  21",Luna  10
Commugny,233.0,35.7,7.8,"European  139, Maine Coon  13, Crossbred  12, Siamese  9, European Shorthair  8, Sacred Birman  8",
Wollerau,416.0,65.9,5.6,"European  171, European Shorthair  100, British Shorthair  45, Crossbred  20, Bengal  10","Luna  5, Momo  5"
Balgach,320.0,49.1,6.5,"European Shorthair  165, European  79, Crossbred  14, Maine Coon  13, British Shorthair  10",
Homberg,39.0,6.0,7.6,"European  23, European Shorthair  11",
Rifferswil,172.0,26.4,15.0,"European Shorthair  81, European  59, Crossbred  5",
Rüti bei Büren,120.0,18.5,13.8,"European  58, European Shorthair  37, Crossbred  7",
Noble-Contrée,44.0,6.8,1.0,European  28,
Veyrier,862.0,132.6,7.3,"European  502, Crossbred  45, Maine Coon  37, Sacred Birman  36, European Shorthair  30","Luna  9, Chipie  6, Nala  6, Cookie  5, Milo  5, Plume  5, Tigrou  5"
Bodio,73.0,11.3,7.8,"European  46, Maine Coon  7, Devon Rex  6, European Shorthair  5",
Geuensee,202.0,31.2,7.0,"European  87, European Shorthair  44, British Shorthair  24, Crossbred  7, British Longhair (Highlander)  5, EUR Europe  5, Maine Coon  5",Luna  5
Belmont-sur-Yverdon,49.0,7.6,12.3,"European  36, Maine Coon  6",
Knonau,247.0,38.2,10.4,"European  113, European Shorthair  70, Crossbred  11, British Shorthair  10, Maine Coon  8",
Rohrbachgraben,26.0,4.0,6.7,"European  13, European Shorthair  7",
Roche (VD),175.0,27.1,9.4,"European  108, Maine Coon  11, Crossbred  10, European Shorthair  7, Sacred Birman  7",
Thalheim an der Thur,164.0,25.5,17.3,"European Shorthair  55, European  54, Crossbred  21, Norwegian Forest Cat  7, Siberian  5",
Wallisellen,1176.0,183.2,6.8,"European Shorthair  446, European  339, British Shorthair  87, Crossbred  72, Maine Coon  34, Russian Blue  34","Luna  15, Nala  10, Leo  9, Milo  9, Lilly  8, Stella  8"
Bioggio,219.0,34.2,8.1,"European  127, Maine Coon  21, European Shorthair  19, Ragdoll  7, Bengal  5, Scottish Fold (Highland Fold)  5, Thai  5",
Leibstadt,134.0,20.9,9.5,"European  70, European Shorthair  22, Crossbred  11, Norwegian Forest Cat  9",Luna  6
Courchapoix,15.0,2.3,3.4,European  11,
Menziken,712.0,111.6,10.9,"European  402, European Shorthair  111, Crossbred  37, British Shorthair  30, Maine Coon  24, Sacred Birman  24","Luna  13, Merlin  8, Felix  7, Sina  7, Leo  6, Mogli  6, Momo  6"
Fällanden,932.0,146.1,10.4,"European Shorthair  334, European  251, British Shorthair  78, Crossbred  52, Maine Coon  41","Luna  9, Nala  9, Lucky  7, Moritz  7, Filou  6, Nero  6"
Moosseedorf,368.0,57.7,9.0,"European  187, European Shorthair  65, Norwegian Forest Cat  38, Maine Coon  21, Crossbred  14","Luna  8, Leo  6, Mia  6, Nala  5"
Arch,272.0,42.6,16.0,"European  116, European Shorthair  91, British Shorthair  18, Maine Coon  12, Crossbred  7, Persian  7",Luna  5
Stettfurt,207.0,32.5,17.0,"European  132, European Shorthair  44, British Longhair (Highlander)  8, Crossbred  5",
Bellevue,283.0,64.9,8.2,"European  165, Crossbred  21, Bengal  14, European Shorthair  9, Ragdoll  8, Siamese  8",Luna  5
Valeyres-sous-Rances,96.0,15.1,15.7,"European  51, Bengal  9, Maine Coon  9, Sacred Birman  7, Crossbred  6",
Nuglar-St. Pantaleon,266.0,42.0,17.5,"European  121, European Shorthair  68, Crossbred  18, Maine Coon  11, Persian  10","Charly  5, Luna  5, Nala  5"
Diessbach bei Büren,154.0,24.3,15.5,"European  81, European Shorthair  42, Maine Coon  9, Unknown  8, Crossbred  6",
Schafisheim,373.0,58.9,12.3,"European  201, European Shorthair  82, Crossbred  28, British Shorthair  15, Maine Coon  14","Luna  8, Filou  6, Blacky  5"
Ettingen,592.0,93.7,10.9,"European  365, European Shorthair  123, British Shorthair  26, Maine Coon  23, Crossbred  19","Luna  13, Nala  9, Filou  8, Gina  6, Mia  6, Mogli  6"
Servion,340.0,53.8,16.4,"European  211, Crossbred  33, Maine Coon  20, Sacred Birman  10, Bengal  9, British Shorthair  9",Luna  5
Châtonnaye,69.0,10.9,8.0,"European  43, Maine Coon  6, Sacred Birman  6",
Andwil (SG),167.0,26.5,8.1,"European Shorthair  77, European  49, British Shorthair  8, Maine Coon  6, Unknown  6",
Egliswil,251.0,39.9,16.9,"European  151, European Shorthair  36, British Shorthair  19, Crossbred  13, Maine Coon  7",Luna  6
Laufen-Uhwiesen,304.0,48.4,17.1,"European  126, European Shorthair  76, Maine Coon  10, Neva Masquerade  10, Crossbred  9, European Longhair  9",Luna  5
Solothurn,1367.0,217.7,8.1,"European  705, European Shorthair  361, Crossbred  55, British Shorthair  47, Maine Coon  38","Luna  20, Leo  15, Lilly  9, Mimi  9, Nala  9"
Schöftland,489.0,77.9,10.9,"European  243, European Shorthair  114, Crossbred  27, British Shorthair  18, Bengal  17, Maine Coon  17","Luna  7, Filou  5, Mira  5, Mogli  5"
Subingen,333.0,53.1,10.5,"European  147, European Shorthair  133, Crossbred  12, British Shorthair  11, Maine Coon  9","Luna  8, Balu  5, Lucy  5, Nala  5"
Pregny-Chambésy,234.0,72.2,6.2,"European  126, Crossbred  16, Norwegian Forest Cat  11, Persian  11, Maine Coon  10",
Herznach,0.0,0.0,0.0,,
Büren (SO),156.0,25.0,14.9,"European  88, European Shorthair  25, Maine Coon  11, Crossbred  10, British Shorthair  7",
Udligenswil,265.0,42.6,11.2,"European  154, European Shorthair  57, Crossbred  13, British Shorthair  9, Maine Coon  8",Luna  5
Eschlikon,548.0,88.1,12.0,"European  203, European Shorthair  195, Crossbred  36, Maine Coon  21, British Shorthair  16","Luna  13, Mogli  7, Nala  5"
Lotzwil,283.0,45.5,10.6,"European  127, European Shorthair  100, Crossbred  15, British Shorthair  10, Maine Coon  8","Luna  8, Leo  5"
Autigny,86.0,13.8,11.0,"European  51, European Shorthair  8, Ragdoll  7, Maine Coon  6, Crossbred  5",
Rupperswil,618.0,99.4,11.0,"European  300, European Shorthair  127, Crossbred  39, British Shorthair  33, Maine Coon  29","Luna  8, Leo  5, Lilly  5, Mia  5"
Oberdorf (BL),223.0,35.9,9.2,"European  155, European Shorthair  13, Crossbred  12, Maine Coon  9, Norwegian Forest Cat  9",Leo  6
Roggliswil,68.0,11.0,9.4,"European  29, European Shorthair  18, Norwegian Forest Cat  11",
Brusino Arsizio,41.0,10.0,9.1,"European  27, European Shorthair  5",
Courchavon,22.0,3.6,7.0,European  19,
Hochfelden,258.0,41.8,12.8,"European Shorthair  129, European  69, Crossbred  19, Maine Coon  12, British Shorthair  7",Luna  9
Stabio,309.0,50.2,6.9,"European  172, Maine Coon  67, European Shorthair  16, Crossbred  13, Scottish Fold (Highland Fold)  7",
Niederwil (AG),390.0,63.4,13.6,"European Shorthair  124, European  116, Maine Coon  53, Crossbred  31, British Shorthair  24",Nero  5
Premier,20.0,3.3,9.2,European  16,
Oetwil am See,561.0,91.8,11.6,"European Shorthair  197, European  173, Crossbred  42, British Shorthair  40, Maine Coon  29","Luna  11, Nala  9, Zeus  6, Jimmy  5, Lilly  5, Merlin  5, Mia  5"
Hefenhofen,193.0,31.7,15.1,"European  83, European Shorthair  74, Crossbred  9, British Shorthair  5",Nala  5
Stein am Rhein,378.0,65.4,10.6,"European  190, European Shorthair  85, Crossbred  27, Unknown  12, Bengal  9, Maine Coon  9, Norwegian Forest Cat  9, Sacred Birman  9","Bella  5, Lilly  5"
Sursee,559.0,95.9,5.4,"European  212, European Shorthair  171, Crossbred  34, British Shorthair  23, Maine Coon  22","Luna  11, Filou  6, Mimi  6, Findus  5, Mia  5, Mogli  5, Nala  5"
Lyssach,236.0,39.0,16.1,"European  166, European Shorthair  23, Abyssiniane  21, Crossbred  6",Rocky  5
Eggerberg,20.0,3.3,6.2,"European  8, Crossbred  5, Norwegian Forest Cat  5",
Oberhallau,67.0,11.1,15.0,"European  38, European Shorthair  15, British Shorthair  6, Maine Coon  5",
Neerach,526.0,87.1,16.3,"European Shorthair  209, European  134, British Shorthair  35, Crossbred  28, Maine Coon  27","Luna  9, Leo  7, Ginger  5, Nala  5, Nero  5, Tigi  5"
Dulliken,378.0,62.6,7.4,"European  166, European Shorthair  106, Crossbred  27, Maine Coon  16, British Shorthair  13","Leo  6, Luna  6, Nala  5"
Strengelbach,376.0,62.4,7.7,"European  144, European Shorthair  141, Crossbred  21, Bombay  13, British Shorthair  11","Luna  6, Rocky  5"
Rickenbach (ZH),349.0,58.0,12.5,"European Shorthair  131, European  129, British Shorthair  14, Maine Coon  14, Crossbred  13","Filou  5, Kitty  5, Luna  5"
Himmelried,210.0,34.8,21.9,"European  63, European Shorthair  59, British Shorthair  19, Crossbred  13, Bengal  12",
Hölstein,297.0,49.3,11.6,"European  173, European Shorthair  50, Crossbred  19, British Shorthair  13, Maine Coon  12",Luna  8
Oberhünigen,33.0,5.5,10.4,"European  18, European Shorthair  9",
Arbon,1012.0,168.4,6.8,"European Shorthair  426, European  291, British Shorthair  40, EUR Europe  40, Maine Coon  34","Luna  20, Leo  13, Nala  12, Charly  8, Jimmy  7, Sina  7"
Krattigen,166.0,27.7,14.7,"European  104, European Shorthair  39, Crossbred  7, Unknown  5",
Safenwil,462.0,77.1,11.2,"European  214, European Shorthair  134, Crossbred  23, British Shorthair  22, Ragdoll  14","Mia  9, Nala  8, Balu  5, Lilly  5"
Gempen,137.0,22.9,15.2,"European  68, European Shorthair  39, British Shorthair  6, Bengal  5, Crossbred  5, Maine Coon  5",
Schmerikon,233.0,56.3,5.9,"European  97, European Shorthair  86, British Shorthair  7, Maine Coon  7, Crossbred  6, Norwegian Forest Cat  6",
Ostermundigen,1082.0,181.5,6.1,"European  500, European Shorthair  312, Crossbred  57, British Shorthair  55, Maine Coon  35","Nala  18, Luna  16, Leo  14, Lucy  8, Mia  8, Mimi  8"
Pollegio,41.0,6.9,5.1,European  28,
Thurnen,55.0,9.2,2.7,"European  29, European Shorthair  6, Unknown  6",
Bergdietikon,550.0,92.6,18.9,"European Shorthair  207, European  145, British Shorthair  50, Crossbred  34, Maine Coon  22","Luna  11, Leo  6, Mira  5, Nala  5"
Wenslingen,106.0,17.9,15.2,"European  61, European Shorthair  21, Maine Coon  9, Crossbred  6",
Ponthaux,88.0,14.9,11.3,"European  47, Crossbred  11, European Shorthair  7, Korat  7, Maine Coon  6",
Dürrenäsch,213.0,36.0,16.0,"European  142, European Shorthair  32, British Shorthair  12, Crossbred  6, Maine Coon  5",Leo  5
Remaufens,163.0,27.6,13.4,"European  112, European Shorthair  8, Crossbred  7, Siberian  7, Bengal  5, Maine Coon  5",
Hettlingen,342.0,58.0,11.0,"European Shorthair  154, European  91, British Shorthair  19, Crossbred  19, Maine Coon  13","Luna  8, Nala  7"
Oulens-sous-Echallens,92.0,15.7,14.9,"European  53, Maine Coon  17, British Shorthair  5",
Dielsdorf,519.0,88.4,8.7,"European Shorthair  200, European  164, British Shorthair  25, Maine Coon  22, Crossbred  20","Baghira  7, Balou  5, Lilly  5, Luna  5, Nala  5"
Coppet,250.0,133.7,7.6,"European  102, British Shorthair  21, Crossbred  18, European Shorthair  16, Maine Coon  16",
Duggingen,216.0,36.9,13.9,"European  112, European Shorthair  51, Crossbred  12, British Shorthair  6, Maine Coon  6, Persian  6",Luna  6
Plan-les-Ouates,705.0,120.5,6.7,"European  382, Maine Coon  40, Crossbred  34, European Shorthair  28, British Shorthair  24","Gribouille  8, Luna  6, Nala  5, Plume  5, Rio  5"
Heimenhausen,178.0,30.5,15.7,"European  92, European Shorthair  45, Crossbred  11, European Longhair  6, Unknown  6",Leo  5
Buchs (ZH),625.0,107.0,9.5,"European  231, European Shorthair  224, Crossbred  28, British Shorthair  27, Maine Coon  21","Leo  8, Luna  7, Nala  6, Jerry  5, Mia  5, Mimi  5, Speedy  5, Tigi  5"
Avry,184.0,31.6,9.6,"European  125, Maine Coon  11, European Shorthair  10, Crossbred  8, Siamese  5",
Gretzenbach,341.0,58.5,12.3,"European  167, European Shorthair  70, Crossbred  22, British Shorthair  17, Norwegian Forest Cat  16",
Dörflingen,127.0,21.8,12.6,"European  65, European Shorthair  23, Crossbred  6, Maine Coon  6, Unknown  5",Luna  5
Bister,5.0,0.9,14.7,European  5,
Eclépens,128.0,22.1,10.5,"European  72, Maine Coon  10, Crossbred  7, Sphynx  5",
Zetzwil,169.0,29.1,12.4,"European  80, European Shorthair  49, Crossbred  11, Maine Coon  10, Unknown  5",Luna  5
Aesch (LU),113.0,24.5,8.8,"European  58, European Shorthair  26, British Shorthair  11, Crossbred  9",
L'Abergement,136.0,23.5,53.1,"British Shorthair  52, British Longhair (Highlander)  43, European  23, Scottish Fold (Highland Fold)  7, Selkirk Rex  5",
Bitsch,55.0,9.5,5.3,"European  32, European Shorthair  11",
Dornach,569.0,98.3,8.3,"European  288, European Shorthair  137, Crossbred  28, British Shorthair  18, Maine Coon  17","Luna  14, Filou  6, Leo  6, Nala  6, Mogli  5, Moritz  5, Sunny  5"
Bünzen,174.0,30.1,15.4,"European  72, European Shorthair  53, Crossbred  14, British Shorthair  8, European Longhair  8",Luna  6
Trélex,170.0,29.5,11.7,"European  96, Crossbred  12, Maine Coon  12, European Shorthair  10, Norwegian Forest Cat  7",
Fisibach,61.0,10.6,11.2,"European  23, European Shorthair  22, British Shorthair  6",
Pailly,90.0,15.6,15.8,"European  55, Maine Coon  16, Bengal  6",
Beinwil am See,452.0,118.3,13.2,"European  214, European Shorthair  112, Crossbred  33, British Shorthair  22, Maine Coon  18",Luna  6
Lommiswil,244.0,42.4,15.4,"European  133, European Shorthair  62, Crossbred  17, Maine Coon  10, Siamese  5",Luna  7
Faoug,125.0,35.9,14.2,"European  51, European Shorthair  41, European Longhair  7, British Shorthair  6, Maine Coon  5",
Meltingen,91.0,15.8,13.9,"European Shorthair  38, European  37",
Dully,73.0,44.2,11.7,"European  43, European Shorthair  7",
Villnachern,208.0,36.2,12.6,"European  103, European Shorthair  68, Maine Coon  12, Crossbred  6",
Weesen,146.0,27.0,8.3,"European Shorthair  62, European  39, Crossbred  11, Bengal  5, Persian  5",
Ecublens (VD),657.0,114.9,5.0,"European  382, European Shorthair  38, Crossbred  31, British Shorthair  24, Siberian  23","Caline  7, Plume  6, Kitty  5, Yuki  5"
Jonen,299.0,52.5,13.5,"European Shorthair  125, European  107, Maine Coon  12, British Shorthair  10, Norwegian Forest Cat  9",Luna  10
Bleienbach,73.0,12.8,9.9,"European  35, European Shorthair  25, British Shorthair  7",
Ermensee,79.0,13.9,7.7,"European  53, European Shorthair  14, Crossbred  5",
Burtigny,36.0,6.3,8.9,European  19,
Auenstein,253.0,44.5,15.7,"European  114, European Shorthair  56, British Shorthair  17, Norwegian Forest Cat  16, Crossbred  14","Luna  7, Nala  5"
Schleinikon,133.0,23.4,15.5,"European  65, European Shorthair  42, Maine Coon  8, Crossbred  5",
Penthéréaz,73.0,12.9,17.4,"European  49, Maine Coon  6, Persian  5",
Grancy,72.0,12.7,17.7,"European  49, Crossbred  6",
Damphreux,0.0,0.0,0.0,,
Benken (ZH),150.0,26.5,17.5,"European  62, European Shorthair  46, Maine Coon  25",Luna  6
Gebenstorf,497.0,88.0,9.0,"European Shorthair  176, European  147, Crossbred  47, Maine Coon  30, British Shorthair  24","Luna  12, Mia  7, Nala  7, Balu  5, Jimmy  5, Mimi  5"
Derendingen,651.0,115.8,9.9,"European  305, European Shorthair  176, Crossbred  34, Maine Coon  24, Norwegian Forest Cat  22","Luna  16, Nala  10, Leo  7, Mia  6, Mira  6, Nero  6"
Berneck,320.0,56.9,8.1,"European Shorthair  137, European  100, Crossbred  24, British Shorthair  18, European Longhair  9","Nala  6, Felix  5"
Safnern,263.0,46.8,13.5,"European  109, European Shorthair  88, Crossbred  17, Maine Coon  11, European Longhair  10",Filou  5
Pomy,88.0,15.7,10.9,"European  63, Crossbred  5, Ragdoll  5",
Val Mara,662.0,59.4,22.2,"European  545, European Shorthair  28, Crossbred  20, Maine Coon  16, Ragdoll  9",Lea  5
Tolochenaz,180.0,113.2,9.5,"European  109, Crossbred  19, Maine Coon  9, European Shorthair  7, Siberian  7",
Bühler,142.0,25.4,7.6,"European  65, European Shorthair  54, Crossbred  7",
Vernayaz,180.0,32.2,9.7,"European  103, Persian  17, Maine Coon  16, Crossbred  11, British Shorthair  5, Sphynx  5",
Opfikon,834.0,149.2,4.0,"European  282, European Shorthair  255, British Shorthair  55, Crossbred  37, Maine Coon  37","Luna  11, Mia  7, Balu  6, Nala  6, Jimmy  5, Minou  5"
Lausen,495.0,88.9,9.1,"European  240, European Shorthair  113, Crossbred  38, British Shorthair  32, Norwegian Forest Cat  16","Luna  8, Mogli  6, Filou  5, Garfield  5"
Schelten,,,,,
Dorf,92.0,16.5,13.8,"European Shorthair  37, European  35",
Orny,69.0,12.4,14.9,"European  52, European Shorthair  5",
Heiligenschwendi,84.0,15.1,11.6,"European  41, European Shorthair  11, Maine Coon  10, Ragdoll  9, Crossbred  5",
Mandach,38.0,6.9,11.7,"European  19, European Shorthair  10",
Birrwil,149.0,43.7,12.6,"European  79, European Shorthair  35, Crossbred  9, British Shorthair  5, Maine Coon  5",
Neyruz (FR),297.0,53.7,10.8,"European  158, Maine Coon  48, Crossbred  17, Ragdoll  17, European Shorthair  10",
Mühlau,107.0,19.4,8.8,"European  69, European Shorthair  9, Crossbred  8, British Shorthair  6, Maine Coon  5",
Daillens,206.0,37.3,19.6,"European  111, Maine Coon  31, Crossbred  20, European Shorthair  6, Norwegian Forest Cat  6",Mia  5
Lully (FR),218.0,39.5,18.9,"European  118, Tonkinese Shorthair  29, Crossbred  14, Maine Coon  14, European Shorthair  11",
Mauborget,22.0,4.0,17.3,European  13,
Rüdlingen,143.0,26.0,17.8,"European  69, European Shorthair  34, British Shorthair  14, Norwegian Forest Cat  7",
Siglistorf,102.0,18.5,15.2,"European  44, European Shorthair  23, Maine Coon  11, Thai Siam  5",
Pont-la-Ville,46.0,10.6,7.6,"European  26, European Shorthair  6",
Siselen,63.0,11.4,10.3,"European  35, European Shorthair  17, Maine Coon  5",
Härkingen,172.0,31.2,10.5,"European  77, European Shorthair  57, Crossbred  9, Bengal  7, Persian  7",
Thalwil,1210.0,220.0,6.6,"European Shorthair  493, European  311, British Shorthair  80, Crossbred  80, Maine Coon  34","Nala  16, Luna  15, Mia  10, Mogli  10, Leo  9"
Crissier,479.0,87.1,5.5,"European  306, Maine Coon  32, European Shorthair  26, Crossbred  21, Persian  14",Luna  5
Molondin,39.0,7.1,15.5,European  28,
Dietwil,143.0,26.0,10.6,"European  79, European Shorthair  20, Crossbred  10, Maine Coon  10, British Shorthair  8",
Niederbuchsiten,184.0,33.5,14.6,"European  67, European Shorthair  54, Maine Coon  23, Crossbred  10, British Shorthair  5",
Zumikon,421.0,76.8,7.5,"European  168, European Shorthair  97, British Shorthair  30, Crossbred  29, Bengal  15","Nala  11, Luna  5"
Villars-sur-Glâne,748.0,136.5,6.1,"European  419, European Shorthair  77, Crossbred  46, British Shorthair  31, Maine Coon  31","Luna  9, Kiko  6"
Balm bei Günsberg,54.0,9.9,24.4,"European  25, European Shorthair  9, Maine Coon  5",
Agiez,69.0,12.6,18.4,"European  49, Maine Coon  7",
Münsterlingen,329.0,60.3,9.4,"European  145, European Shorthair  90, Crossbred  23, Maine Coon  21, British Shorthair  16",Lucy  6
Mammern,84.0,15.4,12.4,"European  38, European Shorthair  26, Crossbred  11",
Gollion,173.0,31.7,17.4,"European  111, British Shorthair  16, Crossbred  12, Maine Coon  5, Norwegian Forest Cat  5",
