commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Montilliez,54.0,4.6,2.9,"Suffolk  20, Schwarzbraunes_Bergschaf  7",
Hauteville,244.0,23.1,36.0,"Lacaune  178, Schwarzbraunes_Bergschaf  25, Heidschnucke  10, Kamerunschaf  9",
Rothrist,235.0,19.8,2.5,"Texel  120, Kreuzung  54, Schwarzbraunes_Bergschaf  19, Suffolk  13, Kamerunschaf  10",
Rickenbach (LU),509.0,43.0,14.7,"Lacaune  181, Ostfriesisches_Milchschaf  170, Kreuzung  50, Weisses_Alpenschaf  12, Texel  8",
Steinen,375.0,31.6,10.3,"Engadinerschaf  78, Spiegelschaf  52, Schwarzbraunes_Bergschaf  45, Kreuzung  40, Buendner_Oberlaender_Schaf  31",Top  6
Castel San Pietro,101.0,8.5,4.6,"Kreuzung  32, Ouessant  22, Weisses_Alpenschaf  10, Ostfriesisches_Milchschaf  9",
Wagenhausen,65.0,5.5,3.7,"Engadinerschaf  13, Kamerunschaf  11",
Boswil,148.0,12.6,5.1,"Kreuzung  80, Skudde  15",
Vitznau,170.0,19.1,11.9,"Engadinerschaf  51, Lacaune  22, Kreuzung  20, Spiegelschaf  17, Shropshire  12",
Wittenbach,139.0,11.4,1.4,"Weisses_Alpenschaf  33, Kamerunschaf  27, Shropshire  27, Schwarzbraunes_Bergschaf  21, Ouessant  7, Walliser_Schwarznasenschaf  7",
Les Planchettes,45.0,3.8,21.4,"Schwarzbraunes_Bergschaf  18, Kreuzung  12",
Bürglen (TG),175.0,14.9,4.4,"Spiegelschaf  83, Suffolk  41, Kreuzung  19",
Wyssachen,368.0,31.5,33.4,"Schwarzbraunes_Bergschaf  175, Suffolk  48, Weisses_Alpenschaf  36, Kreuzung  23, Braunkoepfiges_Fleischschaf  18",
Kippel,25.0,2.1,8.1,Walliser_Schwarznasenschaf  25,
Le Bémont (JU),10.0,0.9,3.1,Kreuzung  8,
Sempach,320.0,35.9,7.6,"Shropshire  67, Suffolk  30, Spiegelschaf  22, Schwarzbraunes_Bergschaf  5",
Oberburg,298.0,21.1,10.1,"Heidschnucke  119, Schwarzbraunes_Bergschaf  44, Kreuzung  32, Buendner_Oberlaender_Schaf  26, Weisses_Alpenschaf  11",
Coeuve,50.0,4.3,6.8,Kreuzung  6,
Bubikon,502.0,43.2,6.8,"Kreuzung  148, Skudde  141, Shropshire  101, Charollais_Suisse  80",
Hüttlingen,203.0,17.5,24.5,"Spiegelschaf  113, Braunkoepfiges_Fleischschaf  46, Kreuzung  21, Shropshire  10",
Wichtrach,128.0,11.0,2.9,"Dorper  39, Engadinerschaf  34, Scottish_Blackface  11, Braunkoepfiges_Fleischschaf  8, Kreuzung  8",
Terre di Pedemonte,13.0,1.1,0.5,Weisses_Alpenschaf  13,
Bischofszell,585.0,50.5,9.9,"Kreuzung  191, Texel  105, Weisses_Alpenschaf  56, Suffolk  52, Lacaune  27",
Prangins,0.0,0.0,0.0,,
Kreuzlingen,6.0,0.5,0.0,,
Tägerwilen,267.0,23.1,5.4,"Kreuzung  85, Texel  26, Schwarzbraunes_Bergschaf  5",Weiss  6
Reichenburg,974.0,84.3,25.0,"Lacaune  294, Spiegelschaf  174, Weisses_Alpenschaf  138, Kreuzung  67, Charollais_Suisse  35",Bea  5
Allaman,0.0,0.0,0.0,,
Affoltern im Emmental,150.0,13.0,13.3,"Kreuzung  75, Ouessant  5",
Olten,34.0,3.0,0.2,Ile_de_France_Suisse  23,
Flawil,531.0,46.3,5.1,"Kreuzung  92, Schwarzbraunes_Bergschaf  88, Spiegelschaf  86, Weisses_Alpenschaf  34, Nolana  31",
Nyon,0.0,0.0,0.0,,
Birmensdorf (ZH),27.0,2.4,0.4,"Ouessant  18, Weisses_Alpenschaf  9",
Treyvaux,161.0,14.1,11.0,"Schwarzbraunes_Bergschaf  138, Weisses_Alpenschaf  22",
Malans,42.0,3.7,1.7,"Heidschnucke  21, Berrichon_du_Cher  11",
Laufen,0.0,0.0,0.0,,
Zeiningen,16.0,1.4,0.7,"Ouessant  9, Spiegelschaf  5",
Salgesch,40.0,3.5,2.6,Ouessant  28,
Bremgarten (AG),134.0,11.8,1.6,"Kreuzung  49, Schwarzbraunes_Bergschaf  33, Texel  21, Spiegelschaf  5",
Neunforn,60.0,5.3,5.5,,
Misery-Courtion,410.0,36.1,18.4,"Skudde  232, Schwarzbraunes_Bergschaf  23, Kreuzung  22, Weisses_Alpenschaf  19, Charollais_Suisse  16",
Jussy,59.0,5.2,4.8,Rouge_de_lOuest  8,
Schmitten (GR),0.0,0.0,0.0,,
Eriswil,194.0,17.1,14.3,"Kreuzung  50, Braunkoepfiges_Fleischschaf  24, Walliser_Schwarznasenschaf  21, Dorper  16, Weisses_Alpenschaf  12",
La Tour-de-Peilz,0.0,0.0,0.0,,
Jegenstorf,40.0,3.0,0.7,"Braunkoepfiges_Fleischschaf  11, Kreuzung  7",
Lenzburg,102.0,9.0,0.9,"Braunkoepfiges_Fleischschaf  77, Engadinerschaf  12, Walliser_Schwarznasenschaf  12",
Beinwil (Freiamt),318.0,28.1,26.9,"Schwarzbraunes_Bergschaf  64, Kreuzung  55, Dorper  48, Weisses_Alpenschaf  42, Skudde  17",
Niederhasli,0.0,0.0,0.0,,
Reutigen,0.0,0.0,0.0,,
Matzendorf,216.0,19.2,16.4,"Saaser_Mutte  60, Schwarzbraunes_Bergschaf  23, Texel  20, Braunkoepfiges_Fleischschaf  15, Jakobsschaf  8, Kreuzung  8",
Wittnau,150.0,13.3,11.0,"Texel  95, Charollais_Suisse  19, Ouessant  15, Skudde  14",
Diepoldsau,1379.0,122.6,21.3,"Weisses_Alpenschaf  76, Kreuzung  70, Spiegelschaf  66",
Villigen,108.0,9.6,5.1,"Dorper  27, Schwarzbraunes_Bergschaf  26, Skudde  26, Kreuzung  11, Weisses_Alpenschaf  6",
Riemenstalden,41.0,3.7,47.7,Weisses_Alpenschaf  37,
Rue,44.0,3.9,2.9,"Schwarzbraunes_Bergschaf  15, Weisses_Alpenschaf  10, Kreuzung  7, Skudde  5",
Bärschwil,463.0,41.4,57.7,"Schwarzbraunes_Bergschaf  162, Kreuzung  81, Texel  61, Weisses_Alpenschaf  58, Engadinerschaf  20",
Tresa,138.0,12.5,4.4,"Spiegelschaf  68, Heidschnucke  15, Skudde  10, Kreuzung  7, Walliser_Landschaf  7",Bronco  20
Twann-Tüscherz,0.0,0.0,0.0,,
Eptingen,121.0,10.8,22.3,"Schwarzbraunes_Bergschaf  27, Braunkoepfiges_Fleischschaf  16",
Buseno,660.0,59.2,725.2999999999998,Saaser_Mutte  330,
Vaduz,19.0,1.1,0.3,Weisses_Alpenschaf  19,
Jorat-Mézières,62.0,5.6,2.1,"Kreuzung  22, Schwarzbraunes_Bergschaf  13, Charollais_Suisse  6, Walliser_Schwarznasenschaf  6, Weisses_Alpenschaf  6",
Stans,50.0,4.5,0.6,Ouessant  13,
Zofingen,47.0,4.2,0.4,Skudde  14,
Fiesch,668.0,60.5,73.5,"Weisses_Alpenschaf  311, Walliser_Schwarznasenschaf  63, Schwarzbraunes_Bergschaf  26, Texel  18, Nolana  11",
Magden,126.0,11.4,3.3,Texel  113,
Zizers,5.0,0.5,0.1,,
Wangen (SZ),254.0,30.0,4.8,"Weisses_Alpenschaf  135, Kreuzung  20, Braunkoepfiges_Fleischschaf  5",
Jonschwil,172.0,15.7,4.4,"Nolana  58, Suffolk  56, Ostfriesisches_Milchschaf  11, Engadinerschaf  6, Weisses_Alpenschaf  6",
Mollens (VD),13.0,1.2,3.9,Kreuzung  13,
Kappelen,73.0,6.7,5.1,"Shropshire  26, Schwarzbraunes_Bergschaf  15, Weisses_Alpenschaf  6, Engadinerschaf  5",
Muriaux,176.0,10.4,35.9,"Schwarzbraunes_Bergschaf  37, Kreuzung  30, Suffolk  16, Charollais_Suisse  8, Skudde  7",
Illgau,285.0,26.0,35.8,"Weisses_Alpenschaf  69, Kreuzung  37",
Oberkirch,104.0,11.4,2.1,"Suffolk  73, Weisses_Alpenschaf  11, Engadinerschaf  9, Kreuzung  5",
Kradolf-Schönenberg,346.0,31.6,9.4,"Kreuzung  106, Suffolk  44, Texel  44, Engadinerschaf  39, Nolana  22",
Rothenfluh,63.0,5.8,8.0,"Walliser_Schwarznasenschaf  23, Suffolk  21",
Schönholzerswilen,307.0,28.1,36.6,"Ostfriesisches_Milchschaf  92, Schwarzbraunes_Bergschaf  39, Suffolk  30, Spiegelschaf  27, Weisses_Alpenschaf  25",
Romont (FR),45.0,4.1,0.8,"Schwarzbraunes_Bergschaf  9, Kreuzung  7, Walliser_Schwarznasenschaf  5, Weisses_Alpenschaf  5",
Landquart,72.0,3.8,0.8,"Weisses_Alpenschaf  25, Coburger_Fuchsschaf  5",
Riehen,60.0,5.5,0.3,"Weisses_Alpenschaf  17, Schwarzbraunes_Bergschaf  13, Walliser_Landschaf  12, Braunkoepfiges_Fleischschaf  6",
Langrickenbach,123.0,11.4,9.2,"Lacaune  52, Kreuzung  25, Weisses_Alpenschaf  21, Schwarzbraunes_Bergschaf  6",
Les Breuleux,83.0,7.7,5.4,"Spiegelschaf  29, Schwarzbraunes_Bergschaf  20, Kreuzung  5",
Bubendorf,285.0,26.4,6.5,"Lacaune  53, Charollais_Suisse  47, Kreuzung  37, Suffolk  14, Ouessant  6",
Corbières,50.0,5.2,5.4,"Lacaune  36, Schwarzbraunes_Bergschaf  8",
Pratteln,14.0,1.3,0.1,"Engadinerschaf  8, Kamerunschaf  6",
Goumoëns,96.0,9.0,8.3,"Skudde  78, Suffolk  11",
Collonge-Bellerive,22.0,3.6,0.3,Shropshire  14,
Rafz,53.0,5.0,1.1,"Waldschaf  7, Ouessant  5, Spiegelschaf  5",
Lignerolle,70.0,6.6,16.1,"Kreuzung  24, Schwarzbraunes_Bergschaf  11, Texel  5",
Suhr,15.0,1.4,0.1,Shropshire  14,
Alle,88.0,8.3,4.6,"Kreuzung  53, Texel  12, Schwarzbraunes_Bergschaf  6",
Wettingen,79.0,7.5,0.4,"Engadinerschaf  25, Kreuzung  15, Skudde  12, Soayschaf  9",
Affoltern am Albis,8.0,0.8,0.1,Ouessant  8,
Chéserex,22.0,2.1,1.8,Walliser_Schwarznasenschaf  7,
Wildberg,146.0,13.8,14.5,"Shropshire  64, Kreuzung  31, Spiegelschaf  15, Schwarzbraunes_Bergschaf  12, Engadinerschaf  10",
Oberthal,303.0,28.7,42.0,"Schwarzbraunes_Bergschaf  135, Lacaune  68, Buendner_Oberlaender_Schaf  30, Kreuzung  20, Heidschnucke  5, Scottish_Blackface  5",
Jenins,42.0,4.0,4.6,"Heidschnucke  15, Weisses_Alpenschaf  13, Spiegelschaf  7, Walliser_Schwarznasenschaf  5",
Gampelen,0.0,0.0,0.0,,
Stalden (VS),55.0,5.2,5.2,"Kreuzung  5, Weisses_Alpenschaf  5",
Ermatingen,9.0,0.9,0.2,Engadinerschaf  6,
Vuadens,40.0,3.8,1.6,"Kreuzung  17, Schwarzbraunes_Bergschaf  6, Walliser_Schwarznasenschaf  6",
Cornol,50.0,4.8,4.9,"Kreuzung  9, Suffolk  8",
Vétroz,5.0,0.5,0.1,,
Arni (BE),257.0,24.6,27.5,"Kreuzung  73, Braunkoepfiges_Fleischschaf  22, Walliser_Landschaf  13, Schwarzbraunes_Bergschaf  12, Skudde  11, Weisses_Alpenschaf  11",
Guttet-Feschel,167.0,16.0,40.3,"Walliser_Schwarznasenschaf  132, Walliser_Landschaf  10",
Leissigen,38.0,3.7,3.2,"Kreuzung  33, Schwarzbraunes_Bergschaf  5",
Balzers,707.0,35.8,15.1,"Kreuzung  396, Walliser_Schwarznasenschaf  45, Weisses_Alpenschaf  33, Lacaune  31, Shropshire  17",
Seengen,23.0,2.4,0.6,"Kreuzung  9, Ostfriesisches_Milchschaf  5",
Muolen,98.0,9.5,8.0,"Weisses_Alpenschaf  51, Braunkoepfiges_Fleischschaf  17, Kreuzung  9",
Inwil,96.0,9.3,3.5,"Weisses_Alpenschaf  45, Kreuzung  18, Jakobsschaf  8, Braunkoepfiges_Fleischschaf  7, Suffolk  7",
Nunningen,240.0,23.3,12.5,"Kreuzung  24, Suffolk  11, Texel  5",
Le Landeron,52.0,5.1,1.1,"Kreuzung  22, Walliser_Schwarznasenschaf  7",
La Brillaz,161.0,15.6,7.7,"Lacaune  151, Schwarzbraunes_Bergschaf  10",
Hochdorf,107.0,11.1,1.1,"Braunkoepfiges_Fleischschaf  34, Schwarzbraunes_Bergschaf  31, Suffolk  28, Jakobsschaf  7",
Kleinandelfingen,75.0,7.3,3.6,Ouessant  43,
Les Montets,43.0,4.2,2.8,"Walliser_Schwarznasenschaf  11, Skudde  5",
Leuzigen,27.0,2.6,2.1,"Braunkoepfiges_Fleischschaf  13, Weisses_Alpenschaf  9",
Melchnau,148.0,14.4,9.9,"Engadinerschaf  52, Schwarzbraunes_Bergschaf  38, Skudde  18, Weisses_Alpenschaf  9, Dorper  7, Kreuzung  7",
Landiswil,339.0,33.0,54.8,"Schwarzbraunes_Bergschaf  144, Suffolk  43, Braunkoepfiges_Fleischschaf  19, Weisses_Alpenschaf  14, Texel  11",
Oberembrach,17.0,1.7,1.5,Braunkoepfiges_Fleischschaf  14,
Meikirch,92.0,9.0,3.6,"Texel  59, Shropshire  16, Walliser_Schwarznasenschaf  11",
Dürnten,148.0,14.5,1.9,"Kreuzung  19, Shropshire  19, Kamerunschaf  14, Engadinerschaf  11, Heidschnucke  7",
Buch am Irchel,70.0,6.9,6.8,"Braunkoepfiges_Fleischschaf  39, Suffolk  29",
Mezzovico-Vira,10.0,0.9,0.7,Spiegelschaf  9,
Altdorf (UR),,,,,
Grandcour,31.0,3.0,3.2,"Charollais_Suisse  16, Weisses_Alpenschaf  9",
Bätterkinden,139.0,13.6,4.2,"Braunkoepfiges_Fleischschaf  50, Ouessant  19, Schwarzbraunes_Bergschaf  13, Skudde  5, Walliser_Schwarznasenschaf  5",
Torny,45.0,4.4,4.6,"Schwarzbraunes_Bergschaf  19, Skudde  6, Ouessant  5",
Uetendorf,70.0,6.9,1.2,"Schwarzbraunes_Bergschaf  36, Shropshire  9, Kamerunschaf  7",
Flaach,0.0,0.0,0.0,,
Gipf-Oberfrick,165.0,16.2,4.4,"Shropshire  51, Engadinerschaf  21, Texel  19, Kreuzung  15, Saaser_Mutte  6",
Vordemwald,12.0,1.2,0.6,Ouessant  6,
Préverenges,0.0,0.0,0.0,,
Vaulruz,67.0,6.6,6.2,"Kreuzung  42, Schwarzbraunes_Bergschaf  14",
Lumino,0.0,0.0,0.0,,
Diessenhofen,85.0,8.4,2.1,Spiegelschaf  5,
Röschenz,114.0,11.3,6.0,"Engadinerschaf  23, Schwarzbraunes_Bergschaf  21, Braunkoepfiges_Fleischschaf  18, Texel  13, Suffolk  9",
Rüti (ZH),133.0,13.2,1.1,"Ouessant  25, Kreuzung  13, Engadinerschaf  7",
Nürensdorf,6.0,0.6,0.1,Kamerunschaf  6,
Broc,5.0,0.5,0.2,Schwarzbraunes_Bergschaf  5,
Trogen,325.0,32.4,17.8,"Lacaune  61, Kreuzung  60, Spiegelschaf  20, Engadinerschaf  19, Schwarzbraunes_Bergschaf  18",
Arisdorf,97.0,9.7,5.7,Nolana  21,
Märstetten,214.0,21.5,7.4,"Schwarzbraunes_Bergschaf  51, Suffolk  20, Ouessant  18, Skudde  15, Kreuzung  14",
Frick,,,,,
Meyrin,0.0,0.0,0.0,,
Thalheim (AG),135.0,13.6,16.5,"Engadinerschaf  34, Heidschnucke  17, Kreuzung  13, Schwarzbraunes_Bergschaf  11, Ouessant  9",
Aarwangen,141.0,14.2,3.0,"Skudde  59, Weisses_Alpenschaf  19, Saaser_Mutte  17, Braunkoepfiges_Fleischschaf  14",
Cugy (FR),31.0,3.1,1.7,"Suffolk  17, Saaser_Mutte  9",
Pohlern,126.0,12.8,54.3,"Schwarzbraunes_Bergschaf  40, Weisses_Alpenschaf  25, Lacaune  11, Skudde  9, Suffolk  9",
Erlinsbach (AG),132.0,13.4,3.0,"Walliser_Landschaf  29, Shropshire  16, Weisses_Alpenschaf  15, Nolana  11",
Mörschwil,623.0,63.3,16.9,"Lacaune  131, Schwarzbraunes_Bergschaf  114, Kreuzung  88, Ostfriesisches_Milchschaf  67, Weisses_Alpenschaf  22",
Rances,18.0,1.8,3.5,Schwarzbraunes_Bergschaf  12,
Herzogenbuchsee,229.0,23.3,3.1,"Kreuzung  64, Texel  30, Weisses_Alpenschaf  19, Suffolk  16",
Le Mont-sur-Lausanne,175.0,17.9,1.9,"Schwarzbraunes_Bergschaf  105, Berrichon_du_Cher  17, Kreuzung  12, Skudde  7",
Saint-Martin (FR),67.0,6.9,6.5,Skudde  60,
Gelterkinden,43.0,4.4,0.7,"Braunkoepfiges_Fleischschaf  13, Weisses_Alpenschaf  6, Spiegelschaf  5",
Essertines-sur-Yverdon,68.0,7.0,6.6,"Kreuzung  38, Charollais_Suisse  22",
Knutwil,63.0,6.5,2.8,"Schwarzbraunes_Bergschaf  36, Texel  13, Suffolk  6, Weisses_Alpenschaf  5",
Attalens,55.0,5.6,1.5,"Charollais_Suisse  22, Schwarzbraunes_Bergschaf  12, Kreuzung  9, Weisses_Alpenschaf  9",
Gontenschwil,143.0,14.7,6.7,"Engadinerschaf  42, Weisses_Alpenschaf  16, Kreuzung  15, Spiegelschaf  9",
Mervelier,42.0,4.3,8.0,Kreuzung  7,
Gachnang,262.0,26.9,5.8,"Kreuzung  81, Weisses_Alpenschaf  15, Dorper  7, Heidschnucke  6, Texel  6",
Inden,,,,,
Hindelbank,35.0,3.6,1.3,"Ouessant  20, Weisses_Alpenschaf  6",
Thal,893.0,92.4,13.3,"Weisses_Alpenschaf  311, Kreuzung  61, Lacaune  39, Spiegelschaf  21, Dorper  17",
Ebikon,62.0,6.4,0.4,"Ouessant  32, Kreuzung  7",
Thunstetten,185.0,19.2,5.3,"Schwarzbraunes_Bergschaf  38, Braunkoepfiges_Fleischschaf  31, Buendner_Oberlaender_Schaf  22, Charollais_Suisse  19, Kreuzung  19",
Diegten,146.0,15.1,9.0,"Schwarzbraunes_Bergschaf  32, Kreuzung  30, Braunkoepfiges_Fleischschaf  21, Dorper  15, Weisses_Alpenschaf  14",
Seon,18.0,1.9,0.3,,
Veytaux,0.0,0.0,0.0,,
Berolle,8.0,0.8,2.6,,
Enges,50.0,5.2,18.8,"Weisses_Alpenschaf  18, Kreuzung  17, Suffolk  9",
Weiach,10.0,1.0,0.5,Shropshire  6,
Le Flon,209.0,21.8,17.1,"Kreuzung  14, Schwarzbraunes_Bergschaf  10, Skudde  8, Lacaune  6",
Trüllikon,133.0,13.9,12.6,"Kreuzung  70, Engadinerschaf  20, Braunkoepfiges_Fleischschaf  9, Ostfriesisches_Milchschaf  6",
Güttingen,324.0,34.0,19.4,"Kreuzung  88, Weisses_Alpenschaf  17, Shropshire  10, Texel  10, Schwarzbraunes_Bergschaf  8",
Yens,42.0,4.4,2.8,Kreuzung  16,
Wölflinswil,107.0,11.3,10.4,"Shropshire  28, Texel  10, Kreuzung  9, Ostfriesisches_Milchschaf  5, Schwarzbraunes_Bergschaf  5, Suffolk  5",
Crémines,19.0,2.0,3.9,"Schwarzbraunes_Bergschaf  9, Kreuzung  7",
Reinach (AG),243.0,25.7,2.7,,
Fehraltorf,46.0,4.9,0.7,"Kreuzung  26, Schwarzbraunes_Bergschaf  6",
Sargans,15.0,1.6,0.2,"Braunkoepfiges_Fleischschaf  7, Kreuzung  6",
Longirod,120.0,12.7,24.2,"Spiegelschaf  63, Weisses_Alpenschaf  38, Schwarzbraunes_Bergschaf  12",
Rain,298.0,31.6,10.1,"Weisses_Alpenschaf  145, Ile_de_France_Suisse  41, Spiegelschaf  32, Kreuzung  19, Schwarzbraunes_Bergschaf  11",
Siblingen,138.0,14.6,15.8,Kreuzung  12,
Brislach,,,,,
Oberkulm,324.0,34.4,11.7,"Kreuzung  141, Schwarzbraunes_Bergschaf  79, Skudde  33, Buendner_Oberlaender_Schaf  6, Braunkoepfiges_Fleischschaf  5, Weisses_Alpenschaf  5",
Gondiswil,57.0,6.1,8.0,"Kreuzung  20, Schwarzbraunes_Bergschaf  15, Skudde  5",
Steinmaur,14.0,1.5,0.4,Engadinerschaf  10,
Oberbuchsiten,75.0,8.0,3.3,"Schwarzbraunes_Bergschaf  63, Suffolk  5",
Würenlingen,98.0,10.5,2.0,"Texel  8, Dorper  6, Schwarzbraunes_Bergschaf  6",
Stein (AR),116.0,12.4,8.4,"Weisses_Alpenschaf  27, Kreuzung  24, Ouessant  20, Braunkoepfiges_Fleischschaf  6",
Juriens,24.0,2.6,7.1,"Walliser_Schwarznasenschaf  7, Schwarzbraunes_Bergschaf  5",
Bavois,14.0,1.5,1.4,Shropshire  6,
Oberegg,622.0,42.6,32.3,"Kreuzung  124, Weisses_Alpenschaf  41, Jakobsschaf  37, Schwarzbraunes_Bergschaf  23, Engadinerschaf  17",
Dietikon,7.0,0.7,0.0,Engadinerschaf  7,
Rüthi (SG),447.0,47.9,18.3,"Kreuzung  87, Heidschnucke  17, Skudde  13, Weisses_Alpenschaf  11, Kamerunschaf  6",
Santa Maria in Calanca,13.0,1.4,11.3,Skudde  13,
Frauenkappelen,121.0,13.0,9.2,"Skudde  22, Shropshire  10, Kreuzung  9, Dorper  5",
Fribourg,58.0,6.2,0.2,"Schwarzbraunes_Bergschaf  25, Kreuzung  12, Engadinerschaf  7, Kamerunschaf  6, Charollais_Suisse  5",
Sils im Domleschg,39.0,4.2,4.0,Weisses_Alpenschaf  13,
Losone,0.0,0.0,0.0,,
Reigoldswil,188.0,20.3,11.9,"Lacaune  46, Nolana  34, Kreuzung  31, Weisses_Alpenschaf  30, Braunkoepfiges_Fleischschaf  17",
Meierskappel,256.0,37.6,17.3,"Shropshire  62, Kreuzung  51, Schwarzbraunes_Bergschaf  20, Charollais_Suisse  17, Nolana  6",
Eich,27.0,4.5,1.7,"Suffolk  13, Weisses_Alpenschaf  7",
Wila,374.0,40.7,18.7,"Spiegelschaf  163, Kreuzung  102, Ouessant  17, Berrichon_du_Cher  12, Buendner_Oberlaender_Schaf  12, Engadinerschaf  12",
Lauerz,407.0,44.3,35.8,"Weisses_Alpenschaf  170, Texel  100, Engadinerschaf  53, Heidschnucke  20, Schwarzbraunes_Bergschaf  11",
Ronco sopra Ascona,,,,,
Ursenbach,148.0,16.1,16.8,"Buendner_Oberlaender_Schaf  47, Schwarzbraunes_Bergschaf  18, Kreuzung  14, Braunkoepfiges_Fleischschaf  11, Ostfriesisches_Milchschaf  8",
Braunau,183.0,20.0,22.8,"Kreuzung  35, Weisses_Alpenschaf  24, Spiegelschaf  23, Schwarzbraunes_Bergschaf  9, Ouessant  8",
Oberlangenegg,352.0,38.4,72.9,"Braunkoepfiges_Fleischschaf  56, Jakobsschaf  27, Scottish_Blackface  26, Kreuzung  22, Weisses_Alpenschaf  18",
Vendlincourt,69.0,7.5,12.3,"Kreuzung  29, Charollais_Suisse  12, Shropshire  12, Schwarzbraunes_Bergschaf  6, Suffolk  6",
Bachs,155.0,17.0,25.3,"Kreuzung  18, Scottish_Blackface  9",
Heitenried,58.0,6.4,4.2,"Schwarzbraunes_Bergschaf  20, Texel  16, Skudde  12",
Sulgen,131.0,14.4,3.3,"Kreuzung  21, Weisses_Alpenschaf  10, Schwarzbraunes_Bergschaf  9, Spiegelschaf  6",
Saillon,6.0,0.4,0.2,,
Roches (BE),44.0,4.9,23.2,"Kreuzung  30, Buendner_Oberlaender_Schaf  9",
Eglisau,95.0,10.5,1.7,"Schwarzbraunes_Bergschaf  18, Shropshire  7",
Ballaigues,84.0,9.3,7.3,"Kreuzung  34, Schwarzbraunes_Bergschaf  24, Texel  6, Charollais_Suisse  5",
Kirchberg (BE),67.0,7.4,1.1,"Braunkoepfiges_Fleischschaf  27, Kreuzung  11, Skudde  10, Texel  5",
Champvent,14.0,1.6,2.0,Kreuzung  10,
Bassersdorf,48.0,5.3,0.4,Kreuzung  10,
Boncourt,73.0,8.1,6.1,"Schwarzbraunes_Bergschaf  56, Jakobsschaf  13",
Würenlos,98.0,10.9,1.5,"Weisses_Alpenschaf  56, Engadinerschaf  17, Skudde  6",
Donneloye,219.0,24.3,26.4,"Kreuzung  8, Charollais_Suisse  5",
Eschen,251.0,24.2,5.5,"Kreuzung  94, Braunkoepfiges_Fleischschaf  48, Shropshire  31, Weisses_Alpenschaf  8, Spiegelschaf  6",
Herrliberg,11.0,1.2,0.2,Schwarzbraunes_Bergschaf  7,
Grandfontaine,37.0,4.1,9.6,"Kreuzung  16, Heidschnucke  5",
Vuarrens,72.0,8.0,6.8,"Charollais_Suisse  59, Suffolk  6",
Zuzwil (SG),47.0,5.2,1.0,"Braunkoepfiges_Fleischschaf  10, Schwarzbraunes_Bergschaf  9, Ile_de_France_Suisse  5",
Schlatt (ZH),53.0,5.9,6.8,"Braunkoepfiges_Fleischschaf  14, Skudde  12, Engadinerschaf  7, Kreuzung  5, Walliser_Schwarznasenschaf  5",
Rheinau,6.0,0.7,0.5,Ouessant  6,
Wil (ZH),167.0,18.7,11.2,"Schwarzbraunes_Bergschaf  63, Gotlaender_Pelzschaf  19",
Staffelbach,287.0,32.1,21.9,"Weisses_Alpenschaf  100, Kreuzung  35, Texel  35, Engadinerschaf  7",
Mézières (FR),158.0,17.7,14.9,"Schwarzbraunes_Bergschaf  107, Walliser_Schwarznasenschaf  29, Kreuzung  17",
Saint-Blaise,51.0,5.8,1.6,"Kreuzung  41, Weisses_Alpenschaf  9",
Eggersriet,321.0,36.1,13.8,"Lacaune  129, Texel  70, Weisses_Alpenschaf  15, Kreuzung  14, Braunkoepfiges_Fleischschaf  12",
Sissach,138.0,15.5,2.1,"Charollais_Suisse  89, Schwarzbraunes_Bergschaf  31, Buendner_Oberlaender_Schaf  15",
Allschwil,15.0,1.7,0.1,Skudde  12,
Häggenschwil,54.0,6.0,3.9,"Weisses_Alpenschaf  12, Kreuzung  11",
Lengwil,103.0,11.6,6.0,"Skudde  22, Engadinerschaf  8",
Kölliken,32.0,3.6,0.7,"Kreuzung  14, Engadinerschaf  5",
Romanshorn,45.0,5.2,0.4,Weisses_Alpenschaf  9,
Unterkulm,77.0,8.7,2.3,"Shropshire  15, Kamerunschaf  10, Ouessant  6",
Ringgenberg (BE),46.0,5.2,1.8,Heidschnucke  37,
Belfaux,361.0,40.7,10.8,"Schwarzbraunes_Bergschaf  144, Kreuzung  55, Weisses_Alpenschaf  54, Berrichon_du_Cher  46, Spiegelschaf  30",
Erlinsbach (SO),140.0,15.8,3.9,"Saaser_Mutte  31, Shropshire  26, Braunkoepfiges_Fleischschaf  5, Engadinerschaf  5, Suffolk  5",
Crans (VD),0.0,0.0,0.0,,
Milvignes,147.0,16.7,1.6,"Weisses_Alpenschaf  90, Texel  19, Schwarzbraunes_Bergschaf  8",
Buus,45.0,5.1,4.2,"Ouessant  24, Kreuzung  11, Walliser_Schwarznasenschaf  5",
Minusio,0.0,0.0,0.0,,
Münchenbuchsee,55.0,6.2,0.5,"Buendner_Oberlaender_Schaf  25, Ouessant  10, Braunkoepfiges_Fleischschaf  9",
Steckborn,152.0,17.3,4.0,"Shropshire  56, Kerry_Hill  33, Suffolk  20, Skudde  15, Texel  9",
Grüningen,238.0,27.1,6.4,"Weisses_Alpenschaf  65, Engadinerschaf  47, Ouessant  40, Skudde  38, Schwarzbraunes_Bergschaf  23",
Hofstetten bei Brienz,31.0,3.5,5.8,"Braunkoepfiges_Fleischschaf  11, Ouessant  5",
Gansingen,70.0,8.0,6.6,"Braunkoepfiges_Fleischschaf  13, Weisses_Alpenschaf  10, Skudde  8",
